address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,voting_power,timestamp,author_ipfs_hash,reason
0x3C9F71Ae57FEA4a2E38C9d413705Ed1FDcD9e3Da,,,,,,,100,,,70.97219165957863,1713338622,bafkreihb6kijvtbmbgjgmwbpisgwkzk5bcghnx6ad3awi5nkh3d6aibapq,""
0x1e37ab3f6395567A12a05534EE0E88A409C1a3dC,,,,,,,100,,,1.9347937505953658,1713338676,bafkreicbt6g4dtstjx362fzj5qatluccnz5e2wog6orhl2n3geys7v4j3e,""
0x1361be487cb4Bcc54b199C1423666D82F9C6A1c3,,,,,,,100,,,4.109727826661767,1713338718,bafkreidygjwnf4vako6ru5otq4sawix6k4nsd6pouixmji77s2mm3gt4uy,""
0xD452d16cebD4242d66a23F2f6F9a784A1A2c42d7,,,,,,,100,,,5.9293540580407145,1713338824,bafkreihukenaizmusy5onaqki35usa2wznmbmlt2wrmzwnfbhgpg46tsu4,""
0x888B9201b7247D0f8ab9a1473b894bDFe3df6a6b,,,,,,,100,,,9.44787126232519,1713338866,bafkreidxttuuw3wt5nwfhwlicnburozn7rernfufzutujbm3rqokouhe7m,""
0x9Ee63A90B8407FF8E974A24B5F3e9E504346708E,,,,,,,100,,,3.03938051511382,1713338905,bafkreicf7aj7xy2gpxzhpzwk25g3ugmpsbrwqorfyshzopqg2g6ktvqnja,""
0xc989Df5B623fa84E57e99eC9006283510Ea8C2eC,,,,,,,100,,,50.59449721772272,1713339108,bafkreiev4bjzml4hdu472snnu5kmhpw3dlbwyfy2f5qrgasftucxk7qje4,""
0x7343D89A30C8768730B511B756bf1281c9250CDd,,,,,,,100,,,7.488759636855701,1713339151,bafkreif66cmk5xr5erfu64bmoh5j2rsbvm5oku5wvuq73lyawrimu3nqgq,""
0x8633E9199E4d7380403fd9D1091a69858c3B0212,,,,,,,100,,,2.9970038057441686,1713339227,bafkreig4qnevdjvij3tjpdd4rve4ilcq7qto5pw3uzkwbmtzgxc2nc26pm,""
0xE37f3343b3f2b784589B677cfD6C9a166aAC2A19,,,,,,,100,,,72.36654794648469,1713339311,bafkreia2qylrrlyuxqm4yvyldhqr6tve6fszoxrvw5p7ll4eywwnzsml3m,""
0xaED5C1a09EdD534AA78151dCb7EE3D388Eb58EE6,,,,,,,100,,,26.10869068257177,1713339360,bafkreicyduals2qgeknquri3eatxrkveq7s262tdithkiqic5mx5dhldlm,""
0xC95f235896F5a82486Ab645596fC29b76e52900c,,,,,,,1,,,87.00090993156687,1713339424,bafkreiapuveamzek4rd7pz4gu7c4xkyrtuj3pbbepgjxk7j2axadpgla5i,""
0x42b126099beDdCE8f5CcC06b4b39E8343e8F4260,,,,,,,100,,,201.10602477344148,1713339474,bafkreigxvktslizp6gcz2svrdpr3vm64rayogqrujwum2zrg544xis6qdm,""
0x7AAEE144a14Ec3ba0E468C9Dcf4a89Fdb62C5AA6,,,,,,,1,,,2.4115411714772885,1713340486,bafkreibxoreqsgxyzqeg2v6jypnvudj733fuato7ndek5mal4uouvekubi,""
0x020cA66C30beC2c4Fe3861a94E4DB4A498A35872,,,,,,,1,,,72.73685097375827,1713340905,bafkreifejxxup2ntgy2t6dxeyhhrpyyc3ron54uzmj2nklzlxebssl2ooa,""
