address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,choice.9,voting_power,timestamp,author_ipfs_hash,reason
0x020cA66C30beC2c4Fe3861a94E4DB4A498A35872,,,,,,,1,,,68.76257496168535,1710927996,bafkreifue4v6ulkmrwhlpxbjgfyfcf6uiijx66ynfml3tqqkbuqsihpvty,""
0x20EADfcaf91BD98674FF8fc341D148E1731576A4,,,,1,1,,,2,,164.55106462012446,1710928467,bafkreibmcw3f5doibbk2j6kxtabxcx357z7uicqlusoy72ndedbi64ejwa,""
0xaED5C1a09EdD534AA78151dCb7EE3D388Eb58EE6,,,,,,,100,,,17.82153736079053,1710929392,bafkreiekmwg7vchd2nwu75ozvhi5b5unaldqejj65wsc373jsffcy6bcdi,""
0xC95f235896F5a82486Ab645596fC29b76e52900c,,,,,,,100,,,65.59705140729359,1710929432,bafkreigmvnonmdvyfcojnzp4cxbjlubfiwelzzxyvftx2weqm2h4spbw4a,""
0x42b126099beDdCE8f5CcC06b4b39E8343e8F4260,,,,,,,100,,,184.37016321319203,1710929474,bafkreiaqn2v4despdfzgjvi5r6gha3bbmxuvrijuuw3p7jvkdluidj2moq,""
0x3C9F71Ae57FEA4a2E38C9d413705Ed1FDcD9e3Da,,,,,,,100,,,68.00154833990503,1710931600,bafkreihhgerdmn5rz5emjez26v7s2bp2eagx4drmkmrrzslpfwblju3df4,""
0x1e37ab3f6395567A12a05534EE0E88A409C1a3dC,,,,,,,100,,,1.5521018248063867,1710932939,bafkreiadvravt5t4rpbmc37qmvplcsa3jci3q7bbo2q3cbebwqtqjap3re,""
0xD452d16cebD4242d66a23F2f6F9a784A1A2c42d7,,,,,,,100,,,4.756422977555918,1710932991,bafkreigiekjct427dteoaha4e4qa4plt4c7xgu6qekjsku7f3yhsgj42o4,""
0x888B9201b7247D0f8ab9a1473b894bDFe3df6a6b,,,,,,,100,,,8.928714367423346,1710933030,bafkreihe2qai2qph4jiwkdyg5qdth2jsp3wnq3wq43bp6g3dbvekfcw6s4,""
0x9Ee63A90B8407FF8E974A24B5F3e9E504346708E,,,,,,,100,,,2.438234780203801,1710933066,bafkreifl5yogtlztc6ljke3a5eg5daod364uka6yic2z2m3pbiprwgq2xm,""
0x029F1c62662CbBfe79CE55B285FeE4E2db081a06,,,,,,,1,,,37.56486822361463,1710951174,bafkreihumdbcyxncfftcxzd7muwhw6mdx32tkcxtnnj5cnsdshp4whasbq,""
0x4d0bddEc656ED7C3b33AB581b6f14c9ab5C205d4,,,,,,,,,1,286.1900692723197,1710960081,bafkreign4gvr5gwi6sl6tvxwwcevtrualgaya3swy7jegvfphjhekydfoq,""
